date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:05	1757/1757	---M--	200	added ('OK')	image/png	etag:%2280fe4abc059888700b45831078fd1480%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-3.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-3.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:06%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-2.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-2.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:09	1633/1633	---M--	200	added ('OK')	image/png	etag:%22be8e1a93b02f7bd7ef75716322e8d809%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-2.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-2.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:10	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Aug%202023%2020:06:10%20GMT	http://radiantthemes-19947038.hs-sites.com/miva/service?hsLang=en	C:/Users/user/Desktop/site/Consultix_web/radiantthemes-19947038.hs-sites.com/miva/service.249c6eb.delayed	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:10%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/coffee.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/coffee.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:14	1039/1039	---M--	200	added ('OK')	image/png	etag:%22305301682d7342bb7bc4d6ba006a050f%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/coffee.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/coffee.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:14%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/analytics.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/analytics.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:18	1077/1077	---M--	200	added ('OK')	image/png	etag:%22b264a227f3734c748af2d622ce6b77a9%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/analytics.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/analytics.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:18%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/idea.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/idea.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:22	1307/1307	---M--	200	added ('OK')	image/png	etag:%22b11a126567e41c5f1600b61958d4f233%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/idea.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/idea.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:22%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial1.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial1.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:24	22763/22763	---M--	200	added ('OK')	image/png	etag:%2215fe144bb1e443f35254036906b0446b%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial1.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial1.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:24%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial3.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial3.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:25	25517/25517	---M--	200	added ('OK')	image/png	etag:%22562b93efad21dd6fd3a51ad94368e9c6%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial3.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial3.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:25%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial2.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial2.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:27	18899/18899	---M--	200	added ('OK')	image/png	etag:%222bd50c3c4059a336223cf066dfa8d5cb%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial2.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/testimonial2.png	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:30	397/397	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b807ce735ad302aba783ff6ea176ad9a%22	https://cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48259314209/1622637309163/module_48259314209_Recent_Blog_Slider_2.min.js	C:/Users/user/Desktop/site/Consultix_web/cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48259314209/1622637309163/module_48259314209_Recent_Blog_Slider_2.min.js	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:34	358/358	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ed23977f8882143cfa76a73bcb2e7f4d%22	https://cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48261277064/1622640013100/module_48261277064_Testomonial_Slider_One.min.js	C:/Users/user/Desktop/site/Consultix_web/cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48261277064/1622640013100/module_48261277064_Testomonial_Slider_One.min.js	(from http://radiantthemes-19947038.hs-sites.com/miva/service)
20:06:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:35%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/about-two-new-banner.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/about-two-new-banner.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:35	1074/1074	---MCZ	200	added ('OK')	text/css	etag:W/%221cc9e184f6f2f81fd54a646794f2db80%22	https://cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48033378865/1622197372444/module_48033378865_Faq.min.css	C:/Users/user/Desktop/site/Consultix_web/cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48033378865/1622197372444/module_48033378865_Faq.min.css	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:37	36698/36698	---M--	200	added ('OK')	image/jpeg	etag:%22d9030d3157ab3fababd7c76209cad2fc%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/about-two-new-banner.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/about-two-new-banner.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:40%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/landing-miva-banner.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/landing-miva-banner.25b.delayed	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:42%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/landing-one-left.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/landing-one-left.png	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:44	432414/432414	---M--	200	added ('OK')	image/jpeg	etag:%222bddd34b049040c9621fc77b1915cd05%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/landing-miva-banner.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/landing-miva-banner.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:50%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-three-icon-1.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-three-icon-1.25f.delayed	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:54	531363/531363	---M--	200	added ('OK')	image/png	etag:%2242bd9f57edb7a79529e02eca15263857%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/landing-one-left.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/landing-one-left.png	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:55	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Aug%202023%2020:06:40%20GMT	https://radiantthemes-19947038.hs-sites.com/miva/?hsLang=en	C:/Users/user/Desktop/site/Consultix_web/radiantthemes-19947038.hs-sites.com/miva/indexc6eb.html	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:57	1760/1760	---M--	200	added ('OK')	image/png	etag:%2243d68ac612d641de9b8ac329815eee48%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-three-icon-1.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/service-three-icon-1.png	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:06:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:58%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/about-left.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/about-left.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:06:59%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-04.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-04.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:01	71682/71682	---M--	200	added ('OK')	image/jpeg	etag:%22b4888987536c951aee0408b2fb70e403%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/about-left.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/about-left.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:07:03%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-03.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-03.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:04	27659/27659	---M--	200	added ('OK')	image/jpeg	etag:%22544286932660675627e9666081b54dc0%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-04.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-04.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:05	18215/18215	---M--	200	added ('OK')	image/jpeg	etag:%224ba4bd0cb9cc5de20ab6e70839118965%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-03.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-03.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:07:05%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-02.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-02.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:07:07%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-01.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-01.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:08	27717/27717	---M--	200	added ('OK')	image/jpeg	etag:%227d8c1cadd9e0664a1e874a0bbfc4431a%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-02.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-02.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:09	22048/22048	---M--	200	added ('OK')	image/jpeg	etag:%22ff5d86e61f3654629c869cd13f865203%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-01.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/team-01.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:12	1028/1028	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ab82e94ca8fc1ec494b1f9f6390cd674%22	https://cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48033378865/1622197372384/module_48033378865_Faq.min.js	C:/Users/user/Desktop/site/Consultix_web/cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48033378865/1622197372384/module_48033378865_Faq.min.js	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:15	396/396	---MCZ	200	added ('OK')	application/javascript	etag:W/%220e618977a391352007aefad75331f516%22	https://cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48033041255/1622197523959/module_48033041255_Team.min.js	C:/Users/user/Desktop/site/Consultix_web/cdn2.hubspot.net/hub/19947038/hub_generated/module_assets/48033041255/1622197523959/module_48033041255_Team.min.js	(from http://radiantthemes-19947038.hs-sites.com/miva/landing)
20:07:21	51791/51791	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2012:52:04%20GMT	http://radiantthemes-19947038.hs-sites.com/miva/blog/page/2	C:/Users/user/Desktop/site/Consultix_web/radiantthemes-19947038.hs-sites.com/miva/blog/page/2.html	(from http://radiantthemes-19947038.hs-sites.com/miva/blog)
20:07:22	0/-1	---M--	302	error ('')			http://radiantthemes-19947038.hs-sites.com/miva?hsLang=en	C:/Users/user/Desktop/site/Consultix_web/radiantthemes-19947038.hs-sites.com/miva.26ec6eb.delayed	(from http://radiantthemes-19947038.hs-sites.com/miva/contact-us)
20:07:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:07:22%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/contact-banner.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/contact-banner.26f.delayed	(from http://radiantthemes-19947038.hs-sites.com/miva/contact-us)
20:07:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2020:07:24%20GMT	http://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/contact-tel.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/contact-tel.png	(from http://radiantthemes-19947038.hs-sites.com/miva/contact-us)
20:07:25	33654/33654	---M--	200	added ('OK')	image/jpeg	etag:%22bb40260febab5bc6d364185b90d41a6e%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/contact-banner.jpg	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/contact-banner.jpg	(from http://radiantthemes-19947038.hs-sites.com/miva/contact-us)
20:07:26	1451/1451	---M--	200	added ('OK')	image/png	etag:%224a6960b2b0d945000581f8593759a83b%22	https://19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/contact-tel.png	C:/Users/user/Desktop/site/Consultix_web/19947038.fs1.hubspotusercontent-na1.net/hubfs/19947038/raw_assets/public/miva/images/contact-tel.png	(from http://radiantthemes-19947038.hs-sites.com/miva/contact-us)
